user_id,item_id,rating
A36MP37DITBU6F,B000EQT574,5.0
A16KK3YHCWE29C,B000EQT574,5.0
A106ZCP7RSXMRU,B000EQT574,5.0
A17GK9E70O7Y9R,B000EQT574,4.0
A2A8KWCE8RKB9T,B000EQT574,5.0
AY12DBB0U420B,B00511ML9G,5.0
A2DPYMNI2HCIOI,B000NX3E2U,4.0
A3F3B1JPACN215,B0017I1QES,5.0
A106ZCP7RSXMRU,B000ELWDQY,5.0
A31N6KB160O508,B000LKTU28,5.0
A1ZSF5CJ0A4CIO,B000ETPYZS,5.0
A2R6RA8FRBS608,B000EMPN8I,5.0
A1X1CEGHTHMBL1,B001LNTY70,5.0
A3QNQQKJTL76H0,B001LNTY70,4.0
A1X1CEGHTHMBL1,B001LNTY70,5.0
A1X1CEGHTHMBL1,B001LNTY70,5.0
A1X1CEGHTHMBL1,B001LNTY70,5.0
A3QNQQKJTL76H0,B001LNTY70,4.0
A1TMAVN4CEM8U8,B001LNTY70,5.0
A1TMAVN4CEM8U8,B001LNTY70,5.0
A1TMAVN4CEM8U8,B001LNTY70,5.0
A1G60ANYI0HMEU,B001LNTY70,5.0
A1G60ANYI0HMEU,B001LNTY70,4.0
A1WX42M589VAMQ,B001LNTY70,5.0
A1G60ANYI0HMEU,B001LNTY70,4.0
A1SCANWWQTEG9I,B001LNTY70,3.0
A1N5FSCYN4796F,B001LNTY70,3.0
A1G60ANYI0HMEU,B001LNTY70,5.0
A1N5FSCYN4796F,B001LNTY70,5.0
A361PLXEWB9UC1,B001LNTY70,5.0
A1TMAVN4CEM8U8,B001LNTY70,5.0
A7EK88GF8N40F,B001LNTY70,5.0
A1TMAVN4CEM8U8,B001LNTY70,5.0
A3OXHLG6DIBRW8,B001LNTY70,5.0
A1SCANWWQTEG9I,B001LNTY70,3.0
A1X1CEGHTHMBL1,B001LNTY70,4.0
A1X2LENOF84LCQ,B000LKYO06,5.0
AY12DBB0U420B,B000V762K4,5.0
A3GGXJD0BMJ2W3,B001EO5YIE,5.0
ABDCYK04CL6O4,B0089HI2L0,5.0
A1YUL9PCJR3JTY,B001ELL4X6,5.0
A281NPSIMI1C2R,B001EO5YIO,5.0
A13K3ZLWAWN1EI,B000F6UMHU,2.0
A3D6OI36USYOU1,B0000GGHN8,4.0
A3EPHBMU07LZ50,B00473LTLA,5.0
A2TJG4N8LNJW23,B002ZX1U9A,1.0
A2SZLNSI5KOQJT,B002ZX1U9A,1.0
A17HMM1M7T9PJ1,B002ZX1U9A,4.0
A2TJG4N8LNJW23,B002ZX1U9A,1.0
A3NEAETOSXDBOM,B002ZX1U9A,5.0
A1YUL9PCJR3JTY,B0006HXLZ8,3.0
A2DPYMNI2HCIOI,B0048KFLK2,4.0
A2OEUROGZDTXUJ,B003CK0X52,5.0
AMQ1MEG334SAP,B000FDCRVC,1.0
AAUICTIUBVU7R,B006QKT2AC,3.0
A1W415JP5WEAJK,B00193WZQE,4.0
A3OXHLG6DIBRW8,B00193WZQE,5.0
A2C9XE9I8RSKNX,B00193WZQE,4.0
A1YUL9PCJR3JTY,B001I7HJE4,5.0
A281NPSIMI1C2R,B001I7HJE4,4.0
A1K82R24ROO2I7,B001AYDF3Y,4.0
A1K82R24ROO2I7,B001VNKWO4,5.0
A3D6OI36USYOU1,B001ELLAIK,5.0
A3M8R4JD1SIS76,B000H23YWM,5.0
A26NFIQ7KWI8Y7,B0087GGLSE,3.0
A281NPSIMI1C2R,B0006BHU06,5.0
A3NEAETOSXDBOM,B00061DBE0,5.0
A1K82R24ROO2I7,B002TO3ILS,4.0
A383XURHVF8ON6,B0036X748E,4.0
A2R6RA8FRBS608,B001E6GLPW,4.0
A1Z54EM24Y40LL,B001E6GLPW,5.0
AJCK6OKNWGIYG,B001E6GLPW,4.0
A3OXHLG6DIBRW8,B002T0NWKE,4.0
A2X3L31KCXBHCL,B002T0NWKE,1.0
A2RL1RS6PWUHWI,B002T0NWKE,5.0
AZV26LP92E6WU,B002T0NWKE,5.0
A2E3WMF9RWW2X2,B001ONVOAM,5.0
A132ETQPMHQ585,B004HELERI,1.0
A281NPSIMI1C2R,B00016LA7K,5.0
AQQLWCMRNDFGI,B00016LA7K,4.0
A13HRSMJ5TOWEZ,B00016LA7K,5.0
A3OXHLG6DIBRW8,B00016LA7K,5.0
A281NPSIMI1C2R,B00016LA7U,5.0
A2XKJ1KX6XUHYP,B000FVMOW6,5.0
A1P2XYD265YE21,B006BXV1H6,5.0
A2X3L31KCXBHCL,B006BXV1H6,5.0
A1ZH9LWMX5UCFJ,B006BXV1H6,4.0
A1H7Y5XKPGT0OS,B006BXV1H6,5.0
A383XURHVF8ON6,B006BXV1H6,4.0
A1AEPMPA12GUJ7,B006BXV1H6,4.0
AKJHHD5VEH7VG,B006BXV1H6,4.0
A22CW0ZHY3NJH8,B006BXV1H6,4.0
A3EFSLEMHNPP6A,B006BXV1H6,3.0
A1X2LENOF84LCQ,B006BXV1H6,2.0
A25C2M3QF9G7OQ,B006BXV1H6,4.0
A2W9I628I6SE1U,B006BXV1H6,4.0
A2YIO225BTKVPU,B003ZXHDSQ,3.0
AJQDIT55SZ3ZX,B000AYFCEU,5.0
A29313797NGT9L,B000AYFCEU,4.0
A1GYEGLX3P2Y7P,B000AYFCEU,5.0
A19SDJ2TSSL8HI,B000AYFCEU,5.0
A3OXHLG6DIBRW8,B000AYFCEU,4.0
A3OXHLG6DIBRW8,B000AYFCEU,4.0
AJQDIT55SZ3ZX,B000AYFCEU,5.0
AI0NMYA3LKXW1,B000AYFCEU,5.0
ADLVFFE4VBT8,B001EQ550E,5.0
A281NPSIMI1C2R,B004OPJEUE,5.0
A1GQAKL9CGQLP1,B004OPJEUE,5.0
AJB5P7GVR0MT8,B007B9EMHK,5.0
A1TMAVN4CEM8U8,B001E55ZQO,5.0
A175N19FS2B4J,B001E55ZQO,5.0
A36WGHR8TO5DKT,B004PEGFPG,4.0
A2W9B725TZBXOX,B00406ZNL6,3.0
A3PJZ8TU8FDQ1K,B000EY5T8A,5.0
A29P51TN9KKMU9,B008ADQSUA,5.0
A3OGYXV9S7MJHM,B008ADQSUA,5.0
A38KP1POQ191WT,B000I5NAHW,1.0
A3D6OI36USYOU1,B002PJSMX6,3.0
A2OWR5G2OAQF7C,B000V992TU,5.0
A1YJMG0QJXZLD4,B000V992TU,5.0
A2W9B725TZBXOX,B003OB6CGI,4.0
A1W415JP5WEAJK,B000V9L71Q,5.0
A2R6RA8FRBS608,B00032GNEW,4.0
A2II09GQGWOMTQ,B008DQ7I3U,5.0
A1YUL9PCJR3JTY,B002LMV3LU,5.0
A37CENQP0ZNKVE,B000W7WRCA,4.0
A2Y4S4CNGKF21S,B000W7WRCA,4.0
A25C2M3QF9G7OQ,B001FSJCPK,5.0
AEC90GPFKLAAW,B001FSJCPK,3.0
A1Z54EM24Y40LL,B001FSJCPK,5.0
ARYSDAZNRXN6G,B001FSJCPK,5.0
A3094EPI56GKZ6,B0033HPPIO,2.0
A3OXHLG6DIBRW8,B0033HPPIO,4.0
A2XNOB1T796Y6B,B0033HPPIO,5.0
AMQ1MEG334SAP,B002SB40FA,1.0
A3OXHLG6DIBRW8,B00125SY64,4.0
A2UCZAWAN5QMJQ,B003VXHGPK,4.0
A35R32TA60XD57,B003VXHGPK,5.0
A2SZLNSI5KOQJT,B003VXHGPK,4.0
A2SZLNSI5KOQJT,B003VXHGPK,5.0
A17HMM1M7T9PJ1,B003VXHGPK,4.0
A2SZLNSI5KOQJT,B003VXHGPK,3.0
A26NFIQ7KWI8Y7,B003VXHGPK,3.0
A2TJG4N8LNJW23,B003VXHGPK,4.0
A2SZLNSI5KOQJT,B003VXHGPK,3.0
AYOMAHLWRQHUG,B003VXHGPK,5.0
A2D1LPEUCTNT8X,B003VXHGPK,3.0
A3OXRFCJI67IMN,B003VXHGPK,4.0
AQQLWCMRNDFGI,B003VXHGPK,4.0
A2KUUWP4ZZMOBP,B003VXHGPK,4.0
A2SZLNSI5KOQJT,B003VXHGPK,4.0
A26NFIQ7KWI8Y7,B003VXHGPK,1.0
AYOMAHLWRQHUG,B003VXHGPK,5.0
A35R32TA60XD57,B003VXHGPK,5.0
AQQLWCMRNDFGI,B003VXHGPK,4.0
A2G7B7FKP2O2PU,B004TDU0SG,5.0
A1K82R24ROO2I7,B004TDU0SG,5.0
A383XURHVF8ON6,B000N5XD3S,4.0
A2A8KWCE8RKB9T,B003GU0ENY,5.0
A16WPA6JV83YXT,B003GU0ENY,2.0
A3EBHHCZO6V2A4,B003GU0ENY,3.0
AJCK6OKNWGIYG,B003GU0ENY,5.0
A1YUL9PCJR3JTY,B0001M0ZWA,4.0
A1YUL9PCJR3JTY,B0001M0ZWA,5.0
ALSAOZ1V546VT,B00295IGHS,5.0
A3M174IC0VXOS2,B00295IGHS,5.0
A3EPHBMU07LZ50,B00295IGHS,5.0
AZV26LP92E6WU,B00295IGHS,5.0
A2GEZJHBV92EVR,B0014S83YC,2.0
A393F381MA82AY,B004XN8RWI,2.0
A2OEUROGZDTXUJ,B0058AMY10,5.0
A22PUBSSNP54L,B0058AMY10,5.0
AYB4ELCS5AM8P,B0058AMY10,5.0
A2MUGFV2TDQ47K,B0058AMY10,3.0
A3RMGIKUWGPZOK,B0058AMY10,5.0
A3PJZ8TU8FDQ1K,B0058AMY10,5.0
A3PJZ8TU8FDQ1K,B0058AMY10,5.0
A31N6KB160O508,B0058AMY10,4.0
A31N6KB160O508,B0058AMY10,4.0
A31N6KB160O508,B0058AMY10,4.0
A1B05INWIDZ74O,B0058AMY10,3.0
A1B05INWIDZ74O,B0058AMY10,5.0
A2OEUROGZDTXUJ,B0058AMY10,4.0
A38KP1POQ191WT,B0058AMY10,1.0
ACYR6O588USK,B0058AMY10,5.0
AY1EF0GOH80EK,B0058AMY10,5.0
A2A1XYSB692L6J,B0058AMY10,5.0
A3RMGIKUWGPZOK,B0058AMY10,3.0
A2TN9C5E4A0I3F,B0058AMY10,1.0
AR7TAEEUDHMUB,B0058AMY10,1.0
ADS5APY1NKTL4,B0058AMY10,5.0
A3RMGIKUWGPZOK,B0058AMY10,5.0
A3PJZ8TU8FDQ1K,B0058AMY10,5.0
A1Q7A78VSQ5GQ4,B0058AMY10,5.0
A2A8KWCE8RKB9T,B0058AMY10,4.0
A2OEUROGZDTXUJ,B0058AMY10,5.0
A2II09GQGWOMTQ,B0058AMY10,5.0
AQQLWCMRNDFGI,B0058AMY10,4.0
A24ZV048V7J0MT,B0058AMY10,5.0
A3RMGIKUWGPZOK,B0058AMY10,5.0
A3PJZ8TU8FDQ1K,B0058AMY10,5.0
A3PJZ8TU8FDQ1K,B0058AMY10,5.0
A2YKWYC3WQJX5J,B0058AMY10,5.0
AKMEY1BSHSDG7,B0058AMY10,5.0
ADS5APY1NKTL4,B0058AMY10,5.0
A3M174IC0VXOS2,B0058AMY10,5.0
A2OL5WLCNZVD9K,B0058AMY10,3.0
ATJN4KEHJBOC8,B005S1PSN0,5.0
AYOMAHLWRQHUG,B001GVIUKE,5.0
A361PLXEWB9UC1,B000HGOLQQ,5.0
A2A1XYSB692L6J,B0032GL6IY,4.0
A36MP37DITBU6F,B000LKWVGU,4.0
A1BD342U8BF3UC,B000MXHQQ6,5.0
AIQDUKFB4X38M,B001SAU23G,4.0
A36MP37DITBU6F,B0018CCQWO,4.0
A6KL17KKN0A5L,B004OVYWNM,3.0
A17HMM1M7T9PJ1,B001SB6C1Q,4.0
A3R9H6OKZHHRJD,B001SB6C1Q,5.0
A3AZI828WJN1CD,B001SB6C1Q,3.0
AJB5P7GVR0MT8,B001942GAI,2.0
A3OXHLG6DIBRW8,B001942GAI,5.0
A1W415JP5WEAJK,B001942GAI,5.0
AY12DBB0U420B,B0048IME9U,5.0
A2M9D9BDHONV3Y,B001EO5WGI,1.0
A35JP8KSV9281K,B001ELL9Y0,5.0
A2M9D9BDHONV3Y,B0017JBSG8,5.0
AZV26LP92E6WU,B000EDG4EO,5.0
A1YUL9PCJR3JTY,B000FK5O0G,5.0
AY12DBB0U420B,B0086HPHSY,5.0
AYB4ELCS5AM8P,B000JMAVU8,5.0
A1ZPY91VE3IDN1,B0028W3O56,5.0
A35W3JQYP0M655,B000BXZ6FA,5.0
A6KL17KKN0A5L,B002TJWHZ6,5.0
A1ZH9LWMX5UCFJ,B001I8BO5S,5.0
A1UQBFCERIP7VJ,B002HFNBAW,4.0
A3OXHLG6DIBRW8,B004P4UI4A,5.0
A2C9XE9I8RSKNX,B000TUNS50,3.0
A1XVQ3KHS22E3F,B006GZUF3U,4.0
A22CW0ZHY3NJH8,B001V78QUM,4.0
A2NOW4U7W3F7RI,B001V78QUM,5.0
A2PNOU7NXB1JE4,B001FUOGY0,5.0
AY1EF0GOH80EK,B004349I52,3.0
A3FY3H6F4249E0,B000I60K06,5.0
A1ZH9LWMX5UCFJ,B000EVT05G,5.0
A1TMAVN4CEM8U8,B000ZSX4GE,5.0
A7EK88GF8N40F,B000ZSX4GE,5.0
A1TMAVN4CEM8U8,B000ZSX4GE,5.0
A1TMAVN4CEM8U8,B000ZSX4GE,5.0
A1TMAVN4CEM8U8,B000ZSX4GE,5.0
A1TMAVN4CEM8U8,B000ZSX4GE,5.0
A3094EPI56GKZ6,B000ZSX4GE,5.0
A1P2XYD265YE21,B000ZSX4GE,5.0
A361PLXEWB9UC1,B000ZSX4GE,5.0
A1TMAVN4CEM8U8,B000ZSX4GE,5.0
A2XNJJ9TF70P4J,B000ZSX4GE,1.0
A2XKJ1KX6XUHYP,B000WB1YSE,5.0
A3QNQQKJTL76H0,B000WB1YSE,5.0
AY12DBB0U420B,B000WB1YSE,5.0
A3NEAETOSXDBOM,B000WB1YSE,5.0
A1F7YU6O5RU432,B006846XQ2,5.0
AY12DBB0U420B,B00004RYGX,3.0
A370Z6I5GBWU44,B00004RYGX,5.0
ANCOMAI0I7LVG,B00004RYGX,4.0
A24ZV048V7J0MT,B001E5DXQ8,5.0
A2TJG4N8LNJW23,B007PA32OE,4.0
A3PJZ8TU8FDQ1K,B007PA32OE,5.0
A3OXHLG6DIBRW8,B007PA32OE,5.0
A17HMM1M7T9PJ1,B007PA32OE,5.0
A3OXHLG6DIBRW8,B007PA32OE,5.0
A3PJZ8TU8FDQ1K,B007PA32OE,5.0
AQQLWCMRNDFGI,B007PA32OE,3.0
ARYSDAZNRXN6G,B000NGQ9VK,1.0
A1ODKP5Y7DPMM1,B002CJASXQ,5.0
A3QNQQKJTL76H0,B002XY4U98,4.0
A1LZJZIHUPLDV4,B000EDBPI4,5.0
A3QJQQZTKFV7BJ,B000EDBPI4,5.0
A2GEZJHBV92EVR,B0029JW96I,5.0
A36WGHR8TO5DKT,B0029JW96I,4.0
A1ZPY91VE3IDN1,B0046LF8HY,2.0
A3D6OI36USYOU1,B0000DG58S,5.0
ALDAF4VVLFRHP,B004YSZA5E,5.0
A3RR2P5IS3DGPR,B0051OH8DW,5.0
A132ETQPMHQ585,B000FA395I,5.0
ACAIEIV03NBHY,B00521GRAE,3.0
A1IU7S4HCK1XK0,B0000D9N0Q,5.0
AY12DBB0U420B,B004G9421O,5.0
A3MZNRSDQ32UUH,B001M09BOS,5.0
A2YIO225BTKVPU,B001M09BOS,5.0
A2MNB77YGJ3CN0,B001M09BOS,5.0
AQQLWCMRNDFGI,B000G0EM4O,5.0
A2OWR5G2OAQF7C,B003CRMC68,3.0
A2AOD7254MCKSH,B003FDC2I2,5.0
A1WX42M589VAMQ,B003FDC2I2,3.0
A2YKWYC3WQJX5J,B003FDC2I2,5.0
A3EFSLEMHNPP6A,B003FDC2I2,5.0
A3EFSLEMHNPP6A,B003FDC2I2,5.0
A2AOD7254MCKSH,B003FDC2I2,5.0
A3LWC833HQIG7J,B003FDC2I2,5.0
A2M9D9BDHONV3Y,B0041SLGSW,1.0
A3D6TFYRMIV3ZL,B0000BXJIS,5.0
A3OXRFCJI67IMN,B00474EIG2,5.0
A3OXHLG6DIBRW8,B000NT35O6,5.0
A58N07M0ZCYMB,B000HQKXA4,4.0
A3D6OI36USYOU1,B0011CX2M4,5.0
A16WPA6JV83YXT,B001BLRZW8,5.0
A2MUGFV2TDQ47K,B003VN934M,2.0
A33AQPJYH7UUXR,B0045KDDU0,4.0
A2MUGFV2TDQ47K,B001652M4K,5.0
A1Z54EM24Y40LL,B000F9XBA2,5.0
A3MDETK0D5UAIN,B0071MCQWA,2.0
A2DPYMNI2HCIOI,B002FYJU64,5.0
A2W9B725TZBXOX,B005ER1DJ6,5.0
AJCK6OKNWGIYG,B0011VUBU6,5.0
A2YMCPP3KW9IXU,B000H221NK,5.0
A3OXHLG6DIBRW8,B0018Q1O3W,5.0
A3D6OI36USYOU1,B0000DG586,5.0
A36MP37DITBU6F,B002QTWTFW,5.0
AKZKG2Z7CNV27,B002QTWTFW,5.0
A3OXHLG6DIBRW8,B002RSVOLM,3.0
A2W9I628I6SE1U,B002RSVOLM,4.0
A2XNOB1T796Y6B,B002RSVOLM,3.0
AKZKG2Z7CNV27,B000QSM3WO,1.0
A6KL17KKN0A5L,B001HTPAE4,5.0
A3V1A3C9DTLPME,B001HTPAE4,5.0
A1TMAVN4CEM8U8,B000P4XZF8,5.0
A3OGYXV9S7MJHM,B0092VQKR0,5.0
A38RWVWOQPYJSA,B0092VQKR0,5.0
A29P51TN9KKMU9,B0092VQKR0,5.0
ABDCYK04CL6O4,B004W8ZDOO,5.0
A3OXHLG6DIBRW8,B0006I8O8G,5.0
AR7TAEEUDHMUB,B002NGZ1OO,5.0
A1Z4LX3Q1YMF84,B000KENKYE,3.0
A2B8GXSCB1R05T,B0002YB40O,5.0
ACYR6O588USK,B00006IDK9,5.0
A2A8KWCE8RKB9T,B0012DM8ZY,4.0
A2A8KWCE8RKB9T,B002GWHBNO,5.0
A2MNB77YGJ3CN0,B0029YA89S,5.0
A3UUTDX2WNVUS3,B003NCECVU,5.0
A3D6TFYRMIV3ZL,B001BCPDNK,4.0
A2MUGFV2TDQ47K,B000J401GA,5.0
A1YJMG0QJXZLD4,B002IY2VL2,5.0
A2XNJJ9TF70P4J,B00434J1DQ,5.0
A383XURHVF8ON6,B0000CFN0Y,5.0
A1I85Y08VRZ32Q,B001P2KCXC,5.0
A1BD342U8BF3UC,B001P2KCXC,5.0
A17GK9E70O7Y9R,B000E243RA,4.0
A17GK9E70O7Y9R,B000E243RA,1.0
A17GK9E70O7Y9R,B000E243R0,4.0
A17GK9E70O7Y9R,B000E243R0,1.0
A250AXLRBVYKB4,B00099XLVW,4.0
AQLL2R1PPR46X,B000F4991C,5.0
A2M9D9BDHONV3Y,B001EO5R8Q,1.0
A2MUGFV2TDQ47K,B000LKU0NG,4.0
A2YIO225BTKVPU,B004EWAPCS,5.0
A3D6OI36USYOU1,B00023ILXI,4.0
A1IU7S4HCK1XK0,B008AV5HLS,5.0
A1X1CEGHTHMBL1,B008AV5HLS,5.0
A3PJZ8TU8FDQ1K,B008AV5HLS,5.0
A2MUGFV2TDQ47K,B008AV5HLS,5.0
A3OXHLG6DIBRW8,B008AV5HLS,5.0
A1ODOGXEYECQQ8,B008AV5HLS,5.0
A1TJT6GXDGNN8Q,B008AV5HLS,4.0
A2YB7DLC3FOR7W,B004YGQOWY,5.0
A2Y4S4CNGKF21S,B004YGQOWY,3.0
A2IYLMDQGBB4VG,B0047HIZJA,1.0
A2TJG4N8LNJW23,B007TJGZ4A,1.0
A2SZLNSI5KOQJT,B007TJGZ4A,1.0
A17HMM1M7T9PJ1,B007TJGZ4A,4.0
A2TJG4N8LNJW23,B007TJGZ4A,1.0
A3NEAETOSXDBOM,B007TJGZ4A,5.0
A3MZNRSDQ32UUH,B0000AH3UK,5.0
A1WX42M589VAMQ,B000P4ZUB0,4.0
A2158Y2U61AU9G,B000P4ZUB0,5.0
A2M9D9BDHONV3Y,B000SW4NNK,5.0
A1ZSF5CJ0A4CIO,B0007PLQPQ,5.0
AY12DBB0U420B,B00453M7RM,5.0
A2W9B725TZBXOX,B001FKC4XA,5.0
A1LFSTBR7L7PUT,B001OKM8MS,4.0
A3OXRFCJI67IMN,B005MWT78M,5.0
AKZKG2Z7CNV27,B004FVTQJQ,1.0
A16KK3YHCWE29C,B000LKYPSW,4.0
A1Z54EM24Y40LL,B0012KK4BC,2.0
A1Z54EM24Y40LL,B0012KK4BW,5.0
A2OWR2PL3DLWS4,B001EO68NE,5.0
A3UUTDX2WNVUS3,B001EO68NE,5.0
A2X3L31KCXBHCL,B0016BU8FO,4.0
A383XURHVF8ON6,B0007SNZSE,5.0
A3EFSLEMHNPP6A,B000FBM54S,5.0
A2PNOU7NXB1JE4,B000FBM54S,5.0
AQLL2R1PPR46X,B000FBM54S,5.0
A1UQBFCERIP7VJ,B000FBM54S,5.0
A29M09QBG9TZLP,B000XZFZI4,3.0
A2IYLMDQGBB4VG,B001J8YRSS,5.0
A9NXTC0HTPSDO,B001J8YRSS,5.0
A2G7B7FKP2O2PU,B001J8YRSS,5.0
A2D1LPEUCTNT8X,B004AH6YK4,5.0
A1RLP0R1N8H8C4,B004YV7VE4,5.0
AF3BYMPWKWO8F,B001VJ1GZW,1.0
A370Z6I5GBWU44,B0043GVDHQ,5.0
A1HOXKR7OKJ1X1,B0043GVDHQ,5.0
A2C9XE9I8RSKNX,B0029K3DH6,1.0
A17HMM1M7T9PJ1,B001EO6E0Q,5.0
A1IH42TUIZ2XJL,B001EO6E0Q,5.0
A2FRFAQCWZJT3Q,B001EO6E0Q,5.0
A1HRYC60VTMYC0,B001EO6E0Q,4.0
A1KEK09ZA6J9P8,B001EO6E0Q,5.0
A3RR2P5IS3DGPR,B0084QP4T4,5.0
A2MUGFV2TDQ47K,B004H4P65O,5.0
A2X3L31KCXBHCL,B00113HADA,5.0
A1IU7S4HCK1XK0,B002DMXSUW,5.0
AAUICTIUBVU7R,B004YV7VEO,1.0
A3M8R4JD1SIS76,B0029JTUBA,5.0
A13K3ZLWAWN1EI,B000E1HUF8,1.0
A281NPSIMI1C2R,B0014BUV44,5.0
A5CR6GP49HVEE,B000F4H5GI,5.0
AVFA1JB08RG8G,B000F4H5GI,3.0
A2KUUWP4ZZMOBP,B001BDI0QQ,5.0
A2AOD7254MCKSH,B0034EDMCW,5.0
A2C9XE9I8RSKNX,B0034EDMCW,4.0
A2D1LPEUCTNT8X,B0034EDMCW,5.0
A2158Y2U61AU9G,B0034EDMCW,2.0
A1WX42M589VAMQ,B0034EDMCW,5.0
A2TN9C5E4A0I3F,B0034EDMCW,2.0
A1ODOGXEYECQQ8,B0001LJAVS,4.0
A2E3WMF9RWW2X2,B004SNMG3E,5.0
A1XGFW5016CGQI,B00375LB76,5.0
AY12DBB0U420B,B005PSQCY0,5.0
A1Z54EM24Y40LL,B003CK0XC0,5.0
A1SO1PGDNVMLXC,B003CK0XC0,5.0
A2IYLMDQGBB4VG,B003CK0XC0,3.0
A3FY3H6F4249E0,B003CK0XC0,5.0
A2OWR5G2OAQF7C,B003CK0XC0,4.0
A1SO1PGDNVMLXC,B003CK0XC0,3.0
A1YUL9PCJR3JTY,B003CK0XC0,3.0
A1YUL9PCJR3JTY,B003CK0XC0,4.0
A1SO1PGDNVMLXC,B003CK0XC0,5.0
A3FY3H6F4249E0,B003CK0XC0,5.0
A1YJMG0QJXZLD4,B003CK0XC0,4.0
A1YUL9PCJR3JTY,B003CK0XC0,5.0
A3FY3H6F4249E0,B003CK0XC0,5.0
A3FY3H6F4249E0,B003CK0XC0,5.0
A281NPSIMI1C2R,B003CK0XC0,5.0
A1YUL9PCJR3JTY,B003CK0XC0,4.0
ADS5APY1NKTL4,B003CK0XC0,5.0
AI0NMYA3LKXW1,B003CK0XC0,5.0
A1UQBFCERIP7VJ,B003CK0XC0,4.0
AVFA1JB08RG8G,B000F4H5G8,3.0
A1AEQZM99LO9VA,B000F4H5G8,5.0
A250AXLRBVYKB4,B000F4H5G8,5.0
A18L1CVUIQRE9L,B000E1HUFS,5.0
A38RWVWOQPYJSA,B007HP5CR2,2.0
A29P51TN9KKMU9,B007HP5CR2,5.0
A3OGYXV9S7MJHM,B007HP5CR2,4.0
A2KUUWP4ZZMOBP,B001F10XUU,4.0
A2Y8IDC1FKGNJC,B001F10XUU,4.0
A1DH3QDZX8Z7GO,B001F10XUU,4.0
A2W9I628I6SE1U,B001F10XUU,4.0
A3HPCRD9RX351S,B004MTSYBC,4.0
A29JUMRL1US6YP,B0019Z463M,5.0
A29JUMRL1US6YP,B0019Z463M,5.0
A3NEAETOSXDBOM,B001D0IZ80,5.0
AY12DBB0U420B,B008TSVXWE,5.0
A3FY3H6F4249E0,B003AT0A08,5.0
A3BH49ZKESHDID,B00016XKXM,3.0
A3UCN2RGY7O6S1,B000E7UJJ6,5.0
A1WOMXOEX90ARI,B000E7UJJ6,4.0
A1YUL9PCJR3JTY,B002HFU696,4.0
A2582KMXLK2P06,B001FA1EEK,5.0
AKZKG2Z7CNV27,B000BOS3E0,1.0
A17HMM1M7T9PJ1,B001D0IZ8U,5.0
AEC90GPFKLAAW,B00882BVGE,4.0
A1K82R24ROO2I7,B001M23XK4,5.0
A2GEZJHBV92EVR,B0018OJJZO,5.0
A1P2XYD265YE21,B004051BLS,5.0
A35X2JJI49OBZP,B004051BLS,4.0
A58N07M0ZCYMB,B004051BLS,5.0
A3NHUQ33CFH3VM,B004051BLS,5.0
A1HRYC60VTMYC0,B004051BLS,4.0
A3MUSWDCTZINQZ,B004051BLS,5.0
AWKZAUC0D8DYL,B004051BLS,5.0
A2TJG4N8LNJW23,B002E50VMQ,4.0
ATJN4KEHJBOC8,B00410RQSO,5.0
A2M9D9BDHONV3Y,B001710LIW,3.0
A3EPHBMU07LZ50,B000CONM86,5.0
A38KP1POQ191WT,B000CONM86,1.0
A11OTLEDSW8ZXD,B000CONM86,4.0
ACAIEIV03NBHY,B000CONM86,2.0
A3094EPI56GKZ6,B003LWOS7A,5.0
A3FY3H6F4249E0,B008YA1NWC,5.0
A2XNOB1T796Y6B,B008YA1NWC,5.0
A3NEAETOSXDBOM,B008YA1NWC,5.0
AKJHHD5VEH7VG,B008YA1NWC,5.0
A1YP5WLIHGG136,B000LKU7ZW,5.0
A175N19FS2B4J,B000CQG8BM,5.0
A1XVQ3KHS22E3F,B004NN9MHW,5.0
AMPGRXQMO89X9,B005VEWKB2,5.0
A1LFSTBR7L7PUT,B000HQRKYQ,4.0
AKZKG2Z7CNV27,B001OQXEHK,5.0
AY12DBB0U420B,B007FS8AL6,4.0
A6GMEO3VRY51S,B0000E2YA0,5.0
A33AQPJYH7UUXR,B000VNNSEG,5.0
A1XVQ3KHS22E3F,B003OB6BHS,5.0
A2OEUROGZDTXUJ,B005534XVY,5.0
A2MUGFV2TDQ47K,B0035N3B7I,2.0
A2YMCPP3KW9IXU,B0031YOD0U,5.0
A2YSFKX18XTHED,B000EFDNBE,5.0
A1WOMXOEX90ARI,B000EFDNBE,4.0
A3D6OI36USYOU1,B001SAZJO8,3.0
AKZKG2Z7CNV27,B000JOQ3VM,1.0
A1HRYC60VTMYC0,B0019BGD5K,5.0
AMPGRXQMO89X9,B0019BGD5U,4.0
A2MUGFV2TDQ47K,B002AUOUYU,3.0
A3OXHLG6DIBRW8,B001S8TR34,3.0
A3RR2P5IS3DGPR,B002LLJKUM,4.0
A3EPHBMU07LZ50,B002AQP3I6,5.0
AAUICTIUBVU7R,B002AQP3I6,5.0
A1YUL9PCJR3JTY,B003CI1SJY,5.0
A1Q7A78VSQ5GQ4,B002L99DTC,5.0
A2X3L31KCXBHCL,B0012AL3W6,5.0
A3UCN2RGY7O6S1,B0012AL3W6,5.0
A2E3WMF9RWW2X2,B001FA1A9O,5.0
A37CENQP0ZNKVE,B003Y3D68S,5.0
A1YUL9PCJR3JTY,B003ULDY18,5.0
